node_index,module,strength,strength_z,participation_coefficient,hub_class
69,3,11.647590204649786,-0.114297559095922,0.7470124408390085,non_hub
70,2,14.609615474351065,0.7212931583221504,0.5779193155422804,non_hub
71,3,14.51471491817846,0.6945216028507013,0.5562418878063217,non_hub
72,2,15.916218653354159,1.0898874099957818,0.48133762937359925,connector_hub
73,2,12.482391557052972,0.1212008575082361,0.6693437652115951,non_hub
74,2,17.849418020236243,1.635245163155016,0.4102734444691878,connector_hub
75,2,14.893635891342024,0.8014156429013551,0.44507464615171877,non_hub
76,2,18.11207911363333,1.709342158111316,0.5387044009675596,connector_hub
77,2,15.72034030663789,1.0346299042838811,0.3663466960992203,connector_hub
78,0,6.563313304976648,-1.548577889384414,0.2167475840536518,non_hub
79,0,6.031229801605478,-1.6986792544389655,0.2681804232186349,non_hub
80,3,9.435341405476958,-0.7383754763631565,0.6815243918428959,non_hub
81,4,10.022497592488111,-0.572738044245439,0.47592149509565385,non_hub
82,0,7.580692043456833,-1.2615741832822427,0.6309950572117621,non_hub
83,3,9.384769254775613,-0.7526419379353003,0.6803975734428004,non_hub
84,3,8.934700799962258,-0.8796067639587668,0.6914752715977099,non_hub
85,4,9.2462068683887,-0.7917305456634431,0.6294175631276707,non_hub
86,4,10.01272062358176,-0.575496138359692,0.4901934061172726,non_hub
87,3,10.337212288042005,-0.4839566685664903,0.7207188622812142,non_hub
88,4,10.671104866846605,-0.3897651900812164,0.5819836049785592,non_hub
89,4,9.898256341410173,-0.6077866433181954,0.5352533639824235,non_hub
90,0,9.629353900823137,-0.6836443294574673,0.5228189541165726,non_hub
91,0,9.769399170014742,-0.6441373987935634,0.6551892253717135,non_hub
92,0,9.3300567956175,-0.7680763852600002,0.7102762513746544,non_hub
93,0,8.713624151215916,-0.9419727395025775,0.5211171016447824,non_hub
94,0,8.903920844639455,-0.8882898245704918,0.7133821276816343,non_hub
95,4,10.136426540565996,-0.5405985576472417,0.4863487309572163,non_hub
96,4,9.272603738447984,-0.7842839584192187,0.5286522557197477,non_hub
97,4,10.147663972713886,-0.5374284651816432,0.470605887941442,non_hub
98,4,11.386127689711488,-0.1880564336977107,0.6107322198449867,non_hub
99,4,11.43671566410562,-0.1737855082437281,0.3066537247014799,non_hub
