node_index,region_name,module_label,strength,strength_z,participation_coefficient
89,7Networks_RH_Default_Par_1,3,9.153257081719916,-0.5598591987194568,0.5755284921358713
90,7Networks_RH_Default_Temp_1,0,7.736809309019386,-0.9754363598155384,0.44683693893239773
91,7Networks_RH_Default_Temp_2,0,6.750954780413845,-1.264680082138244,0.5151632074720114
92,7Networks_RH_Default_Temp_3,0,6.882053344954876,-1.2262165606969546,0.6959210445033726
93,7Networks_RH_Default_PFCv_1,0,7.119725335898444,-1.156485044172297,0.31948000187878034
94,7Networks_RH_Default_PFCv_2,0,7.450451868149733,-1.0594518912237054,0.6983566495019542
95,7Networks_RH_Default_PFCdPFCm_1,0,8.775647712428134,-0.6706474908951533,0.5297431478582205
96,7Networks_RH_Default_PFCdPFCm_2,3,9.209274517213037,-0.5434240238667118,0.6124730466657927
97,7Networks_RH_Default_PFCdPFCm_3,3,11.68421817048587,0.18270939038473202,0.5827748491809002
98,7Networks_RH_Default_pCunPCC_1,3,10.641855372162599,-0.12311351456676414,0.6197185087450847
99,7Networks_RH_Default_pCunPCC_2,3,11.014426179271219,-0.01380350588901317,0.38807688727136
