node_index,module,strength,strength_z,participation_coefficient,hub_class
76,5,18.285495037459572,2.1194838714909783,0.7060348194141,connector_hub
67,5,17.957042741957107,2.0231179657716543,0.6363798020174309,connector_hub
28,5,17.84018776949103,1.9888334276098087,0.71095088478179,connector_hub
72,5,16.828962901091508,1.6921462019043245,0.583167657319022,connector_hub
74,2,16.660210943144854,1.642635403861153,0.6765512709262346,connector_hub
77,5,16.591390092626956,1.6224437849157416,0.6539718251798883,connector_hub
64,5,16.521905426837474,1.6020574066072433,0.532264121243303,connector_hub
16,5,16.477243155699814,1.5889537679096402,0.6702852034471647,connector_hub
14,5,16.281920009050946,1.5316471447180686,0.53268651464516,connector_hub
18,5,16.12222816139684,1.4847945279274375,0.5749191187444305,connector_hub
11,2,16.054852342418304,1.4650268724464022,0.6540807505250664,connector_hub
65,5,15.746766366293915,1.3746363209563277,0.5237743761170695,connector_hub
22,5,15.334566357251044,1.2536993454720697,0.5877377412132518,connector_hub
68,5,15.09383935091219,1.1830715060122876,0.6604091484860545,connector_hub
62,5,15.071577331118965,1.176539964811658,0.6377107007742926,connector_hub
