node_index,module,strength,strength_z,participation_coefficient,hub_class
88,3,214.79128582127194,1.9156661245808162,0.8335005926829565,connector_hub
49,0,185.55049468859647,0.9338406938354138,0.8327509394392395,non_hub
99,4,158.7969578278509,0.0355304281151466,0.8320053819744705,non_hub
35,6,173.35614954385963,0.5243880863438777,0.8290085237800833,non_hub
98,3,152.47281312280703,-0.1768169762677463,0.8274054122820669,non_hub
36,0,178.45967212938598,0.6957503534630445,0.827342445384482,non_hub
48,6,158.9971352565789,0.04225183620888185,0.8240547245065478,non_hub
86,4,178.13766609100878,0.6849382753664631,0.8239109267318335,non_hub
19,0,195.53710178070176,1.2691635230092981,0.8233880703451882,connector_hub
70,1,205.03259580811405,1.587996124743745,0.8147711536697411,connector_hub
58,1,181.85463345175438,0.8097438274280341,0.8115236356186033,non_hub
27,5,187.50467491337716,0.9994566969128891,0.8111127638800901,non_hub
17,2,201.47178425109652,1.4684338555524308,0.810424998791724,connector_hub
76,4,131.91204365789477,-0.8671911267053551,0.8103616350563778,non_hub
28,0,130.74982463377194,-0.9062152484810745,0.8090932544295046,non_hub
