node_index,region_name,module_label,strength,strength_z,participation_coefficient
88,7Networks_RH_Cont_pCun_1,4,214.79128582127194,1.9156661245808162,0.8335005926829565
49,7Networks_LH_Default_pCunPCC_2,0,185.55049468859647,0.9338406938354138,0.8327509394392396
99,7Networks_RH_Default_pCunPCC_2,3,158.7969578278509,0.0355304281151466,0.8320053819744704
35,7Networks_LH_Cont_pCun_1,1,173.35614954385963,0.5243880863438777,0.8290085237800832
98,7Networks_RH_Default_pCunPCC_1,4,152.47281312280703,-0.1768169762677463,0.8274054122820669
36,7Networks_LH_Cont_Cing_1,0,178.45967212938598,0.6957503534630445,0.827342445384482
48,7Networks_LH_Default_pCunPCC_1,1,158.9971352565789,0.04225183620888185,0.8240547245065478
86,7Networks_RH_Cont_Cing_1,3,178.13766609100878,0.6849382753664631,0.8239109267318334
19,7Networks_LH_DorsAttn_Post_5,0,195.53710178070176,1.2691635230092981,0.8233880703451882
70,7Networks_RH_DorsAttn_Post_5,6,205.03259580811405,1.587996124743745,0.8147711536697411
