node_index,module,strength,strength_z,participation_coefficient,hub_class
39,2,8.521639642954298,-0.7451719134978853,0.7692547793316659,non_hub
73,2,11.278523546325154,0.06368105525648879,0.767302178437355,non_hub
27,1,11.490504690245112,0.12587503352665086,0.7672036526743071,non_hub
83,1,8.934232416131302,-0.6241197034056251,0.761723362057024,non_hub
34,1,9.066141721110982,-0.5854183156508908,0.7607048474477269,non_hub
66,0,9.554607696605716,-0.4421053694904342,0.7565179508968694,non_hub
21,1,12.073444731124411,0.2969060958410617,0.7544852775560624,non_hub
84,1,9.574264760117218,-0.43633810661845357,0.744476445488315,non_hub
26,1,8.82136744800129,-0.6572335985641066,0.7442869372952428,non_hub
71,1,14.592936814372228,1.036109748485408,0.7425958150448386,connector_hub
80,1,11.115244231642317,0.015775897460068255,0.723813341434515,non_hub
87,1,10.270283627606338,-0.23213040436836,0.7187856314456187,non_hub
94,3,7.450451868149733,-1.0594518912237054,0.7180460005374066,non_hub
92,3,6.882053344954876,-1.2262165606969546,0.7132456667409782,non_hub
28,5,17.84018776949103,1.9888334276098087,0.71095088478179,connector_hub
