node_index,region_name,module_label,strength,strength_z,participation_coefficient
0,7Networks_LH_Vis_1,1,113.7076619857456,-1.4784442489486376,0.7755086763322783
1,7Networks_LH_Vis_2,1,120.84552482017541,-1.2387744253717945,0.7598629789872284
2,7Networks_LH_Vis_3,1,93.0019628903509,-2.17368473820145,0.7094358709553978
3,7Networks_LH_Vis_4,1,130.27585978618418,-0.9221296859027424,0.776545313867179
4,7Networks_LH_Vis_5,1,130.31447456250004,-0.9208331078034212,0.7734086333923551
5,7Networks_LH_Vis_6,1,121.79934677192982,-1.206747704740792,0.7772480188774158
6,7Networks_LH_Vis_7,1,137.39454071820174,-0.6831039379089768,0.7750692225525515
7,7Networks_LH_Vis_8,1,173.49575618092106,0.5290756936642758,0.799875464850663
8,7Networks_LH_Vis_9,1,152.37660438267548,-0.18004740143964157,0.7917791047132947
9,7Networks_LH_SomMot_1,2,179.1348029078947,0.7184193901662989,0.807367379043968
10,7Networks_LH_SomMot_2,2,97.73298053070174,-2.0148301637295947,0.7151268414401226
11,7Networks_LH_SomMot_3,2,162.7344722752193,0.16774134541942176,0.7639386831100891
12,7Networks_LH_SomMot_4,2,156.14205493421053,-0.053613917032985285,0.7655536353665124
13,7Networks_LH_SomMot_5,2,164.50323386184212,0.22713150004253885,0.7636296119952437
14,7Networks_LH_SomMot_6,2,199.3222887883772,1.396259703389654,0.8051075937796608
15,7Networks_LH_DorsAttn_Post_1,1,190.37261380482454,1.0957542055770868,0.8039336218560234
16,7Networks_LH_DorsAttn_Post_2,2,123.30748349232455,-1.1561086170907366,0.7180401694827714
17,7Networks_LH_DorsAttn_Post_3,2,201.47178425109652,1.4684338555524308,0.810424998791724
18,7Networks_LH_DorsAttn_Post_4,2,84.94395481688596,-2.4442505109188226,0.6430138248710597
19,7Networks_LH_DorsAttn_Post_5,0,195.53710178070176,1.2691635230092981,0.8233880703451882
20,7Networks_LH_DorsAttn_Post_6,2,174.26542258114034,0.5549189768195361,0.7979878309771111
21,7Networks_LH_DorsAttn_PrCv_1,2,174.39684778728068,0.5593318741670823,0.7828855529432643
22,7Networks_LH_DorsAttn_FEF_1,2,194.3196817225877,1.2282859021702281,0.7940107603130124
23,7Networks_LH_SalVentAttn_ParOper_1,2,162.29729623464908,0.15306217506466419,0.7810882018143863
24,7Networks_LH_SalVentAttn_FrOperIns_1,2,190.03790738486842,1.084515683559827,0.8082318185542504
25,7Networks_LH_SalVentAttn_FrOperIns_2,2,157.5883854177632,-0.005050113011026089,0.7780396678047018
26,7Networks_LH_SalVentAttn_PFCl_1,5,135.07090699342103,-0.7611251744882424,0.7648111043276437
27,7Networks_LH_SalVentAttn_Med_1,5,187.50467491337716,0.9994566969128891,0.81111276388009
28,7Networks_LH_SalVentAttn_Med_2,0,130.74982463377194,-0.9062152484810745,0.8090932544295045
29,7Networks_LH_SalVentAttn_Med_3,0,194.2101506984649,1.2246081513032494,0.8059150791401569
30,7Networks_LH_Limbic_OFC_1,5,121.26932014473685,-1.2245445426987345,0.7622224627824075
31,7Networks_LH_Limbic_TempPole_1,1,157.3265101688596,-0.013843164399057733,0.800741760902759
32,7Networks_LH_Limbic_TempPole_2,1,176.4329096019737,0.6276972360741813,0.8031659743851656
33,7Networks_LH_Cont_Par_1,2,154.19422237061406,-0.11901678308731595,0.7750042725154278
34,7Networks_LH_Cont_PFCl_1,5,179.52105290570174,0.7313886039181292,0.7805943692057212
35,7Networks_LH_Cont_pCun_1,1,173.35614954385963,0.5243880863438777,0.8290085237800832
36,7Networks_LH_Cont_Cing_1,0,178.45967212938598,0.6957503534630445,0.827342445384482
37,7Networks_LH_Default_Temp_1,1,183.2073465504386,0.8551642168684017,0.807951035792875
38,7Networks_LH_Default_Temp_2,2,158.35100452631582,0.02055654145163818,0.7967557228342275
39,7Networks_LH_Default_Par_1,2,141.2710609199561,-0.552941039798207,0.7751138431808777
40,7Networks_LH_Default_Par_2,2,189.75575735197367,1.075041860627856,0.7956209338853105
41,7Networks_LH_Default_PFC_1,5,135.47055331907893,-0.7477061488519486,0.7729057622470671
42,7Networks_LH_Default_PFC_2,5,203.95757680592106,1.551899940133057,0.7871834750499253
43,7Networks_LH_Default_PFC_3,5,135.16223564583333,-0.7580586092545164,0.7675372753430849
44,7Networks_LH_Default_PFC_4,5,139.99581627850876,-0.5957602512796528,0.7514281066765854
45,7Networks_LH_Default_PFC_5,5,199.37461728508774,1.3980167505430627,0.7988698868012336
46,7Networks_LH_Default_PFC_6,2,167.70586394188604,0.33466701929678805,0.7869749271830915
47,7Networks_LH_Default_PFC_7,2,123.89115066447368,-1.136510677003989,0.766844638642369
48,7Networks_LH_Default_pCunPCC_1,1,158.9971352565789,0.04225183620888185,0.8240547245065478
49,7Networks_LH_Default_pCunPCC_2,0,185.55049468859647,0.9338406938354138,0.8327509394392396
