FC_mean,FC_std,FC_median,FC_sum,FC_abs_mean,FC_nonzero_fraction,FC_mean_strength,FC_std_strength,id,FC_file
0.0777555715775316,0.30869676376527283,0.03663055785000324,384.8900793087814,0.24183375923179684,1.0,7.697801584854137,9.077842732953563,29,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0029\ses-1\FC\Schaefer_100_7NW\sub-0029_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.018213544994076146,0.24465303428392282,-0.014197717886418104,90.15704772067693,0.18761642944865425,1.0,1.8031409531833924,3.219476821779679,491,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0491\ses-1\FC\Schaefer_100_7NW\sub-0491_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04136433266991228,0.2846173182812802,0.014929805416613817,204.7534467160658,0.22384400400314144,1.0,4.095068934803858,5.293918060353388,1074,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1074\ses-1\FC\Schaefer_100_7NW\sub-1074_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.014005986957680292,0.32835740323811086,-0.02229240909218788,69.32963544051745,0.26433267224328993,1.0,1.3865926830630633,3.811353830763486,1224,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1224\ses-1\FC\Schaefer_100_7NW\sub-1224_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.12669528632308888,0.26752875825414446,0.09808226674795151,627.14166729929,0.2221537174680044,1.0,12.542833351807767,6.118302868451879,247,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0247\ses-1\FC\Schaefer_100_7NW\sub-0247_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.05028342856392482,0.3012487742404967,0.012050499208271503,248.90297139142785,0.23209996568705948,1.0,4.978059447908963,6.047508350185925,240,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0240\ses-1\FC\Schaefer_100_7NW\sub-0240_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.029393290897500302,0.3453240358025065,-0.025193353183567524,145.4967899426265,0.27636489570483325,1.0,2.909935793104814,7.385517144956842,481,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0481\ses-1\FC\Schaefer_100_7NW\sub-0481_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.015645060355103612,0.30806773195459514,-0.01889294758439064,77.44304875776288,0.2434695594153788,1.0,1.5488609927486687,4.680921356113656,366,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0366\ses-1\FC\Schaefer_100_7NW\sub-0366_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04029668244743729,0.3417296621774891,-0.007017249241471291,199.4685781148146,0.2726824596933809,1.0,3.9893715627718485,4.971259744902483,399,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0399\ses-1\FC\Schaefer_100_7NW\sub-0399_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.028551332770359955,0.27562477773765526,-0.007471377495676279,141.32909721328178,0.21292837415486715,1.0,2.8265819384076165,3.887586100157974,961,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0961\ses-1\FC\Schaefer_100_7NW\sub-0961_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.03288871788303754,0.29407279438813994,0.0037034533452242613,162.7991535210358,0.23395038115182062,1.0,3.2559830758186035,5.82931207690896,910,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0910\ses-1\FC\Schaefer_100_7NW\sub-0910_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.040833719955446234,0.36307348796976996,0.003547556232661009,202.12691377945885,0.29067505235210794,1.0,4.042538241660659,8.171981863167407,421,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0421\ses-1\FC\Schaefer_100_7NW\sub-0421_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.02459709840335159,0.2936287016656896,-0.020147844217717648,121.75563709659036,0.22579603158117442,1.0,2.435112763672951,4.265716441530479,1091,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1091\ses-1\FC\Schaefer_100_7NW\sub-1091_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.0553439054533685,0.29435773276334504,0.025425280444324017,273.9523319941741,0.23270604928727723,1.0,5.479046634200086,6.199239746097773,153,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0153\ses-1\FC\Schaefer_100_7NW\sub-0153_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.11138359507374733,0.3067706400120076,0.07536160200834274,551.3487956150493,0.24813478541489328,1.0,11.026975904216524,4.776015816960648,192,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0192\ses-1\FC\Schaefer_100_7NW\sub-0192_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.19020523808257433,0.2765728490815078,0.14913363009691238,941.515928508743,0.2513069048050892,1.0,18.83031857825321,7.135404890179954,510,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0510\ses-1\FC\Schaefer_100_7NW\sub-0510_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04644900548338274,0.3275842010334517,0.017197702080011368,229.92257714274456,0.2547154217535945,1.0,4.598451550519494,6.480934844586975,637,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0637\ses-1\FC\Schaefer_100_7NW\sub-0637_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.024595183915555045,0.3051671552231179,-0.007881500059738755,121.74616038199747,0.23782513271009484,1.0,2.43492321689424,5.266596778981247,335,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0335\ses-1\FC\Schaefer_100_7NW\sub-0335_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
