bin_center_mm,fc_mean,fc_std,fc_sem,n_edges
21.225546952153113,0.46892610245562605,0.23806694265147182,0.01842217311220809,167
35.88338243080529,0.3002457522051576,0.18699788664678454,0.008894582418727578,442
53.430767207060704,0.20135943088547653,0.1592537619382897,0.00703122535571994,513
69.75717241392027,0.1667060317748614,0.14367132988821443,0.006337070698872319,514
86.79585195142113,0.1593622822102906,0.14272018195055416,0.006500726154139924,482
103.95987905313342,0.15946749868026447,0.15742983359595344,0.00862710173827522,333
119.41373866490349,0.14830311703464863,0.14004789643023635,0.0113969361790105,151
136.29743470226916,0.05073704729204962,0.05326172909664707,0.01375211931876834,15
