bin_center_mm,fc_mean,fc_std,fc_sem,n_edges
21.0943594221912,0.47990029668342016,0.26327596691293115,0.020684913503064305,162
35.821243150707616,0.3206179485144181,0.19907270800120308,0.009736964426670637,418
53.3866752546479,0.21889644202321443,0.17287475367248653,0.007825672397827594,488
69.84331129241617,0.19160805585849994,0.15612607437317472,0.006913378774291177,510
86.84799703274543,0.1792836136447821,0.15993709628660227,0.00713124265512973,503
104.09982879253307,0.18921223466436762,0.1822128988141987,0.009852945131331716,342
119.61155889476781,0.165207010473363,0.15217331832846415,0.011310953672855402,181
136.0741858594244,0.07706676781058772,0.06808958053913927,0.015225293064496218,20
